Document group,Document name,Beginning,Context,Keyword,Context
1960s_AA > freddieking,freddieking-lc-big_legged_woman,41,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-big_legged_woman,41,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-big_legged_woman,42,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-big_legged_woman,42,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-big_legged_woman,43,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-big_legged_woman,43,woman  ,I, love
1960s_AA > freddieking,freddieking-lc-going_down,2,intro))  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,2,intro))  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,3,down  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,3,down  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,4,down  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,4,down  ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,7,window  ,I, got
1960s_AA > freddieking,freddieking-lc-going_down,7,window  ,I, got
1960s_AA > freddieking,freddieking-lc-going_down,8,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,8,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,12,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,12,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,15,oh ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,15,oh ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,17,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,17,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,20,window  ,I, got
1960s_AA > freddieking,freddieking-lc-going_down,20,window  ,I, got
1960s_AA > freddieking,freddieking-lc-going_down,33,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,33,hey ,I,'m
1960s_AA > freddieking,freddieking-lc-going_down,36,yea  ,I, got
1960s_AA > freddieking,freddieking-lc-going_down,36,yea  ,I, got
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,2,that ,I, can
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,2,that ,I, can
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,4,yes  ,I, love
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,4,yes  ,I, love
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,5,that ,I, can
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,5,that ,I, can
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,6,forget  ,I, want
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,6,forget  ,I, want
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,15,when ,I, need
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,15,when ,I, need
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,17,you ,I, love
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,17,you ,I, love
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,18,woman  ,I, learned
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,18,woman  ,I, learned
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,18,that ,I, can
1960s_AA > freddieking,freddieking-lo-i_love_the_woman,18,that ,I, can
1960s_AA > freddieking,freddieking-lo-im_tore_down,2,well ,I,'m
1960s_AA > freddieking,freddieking-lo-im_tore_down,2,well ,I,'m
1960s_AA > freddieking,freddieking-lo-im_tore_down,4,well ,I,'m
1960s_AA > freddieking,freddieking-lo-im_tore_down,4,well ,I,'m
1960s_AA > freddieking,freddieking-lo-im_tore_down,6,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,6,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,10,said  ,I, will
1960s_AA > freddieking,freddieking-lo-im_tore_down,10,said  ,I, will
1960s_AA > freddieking,freddieking-lo-im_tore_down,13,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,13,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,14,found  ,I, lvoe
1960s_AA > freddieking,freddieking-lo-im_tore_down,14,found  ,I, lvoe
1960s_AA > freddieking,freddieking-lo-im_tore_down,19,leave ,I, get
1960s_AA > freddieking,freddieking-lo-im_tore_down,19,leave ,I, get
1960s_AA > freddieking,freddieking-lo-im_tore_down,22,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,22,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,24,solo))  ,I, love
1960s_AA > freddieking,freddieking-lo-im_tore_down,24,solo))  ,I, love
1960s_AA > freddieking,freddieking-lo-im_tore_down,28,sight  ,I,'d
1960s_AA > freddieking,freddieking-lo-im_tore_down,28,sight  ,I,'d
1960s_AA > freddieking,freddieking-lo-im_tore_down,52,yes ,I, feel
1960s_AA > freddieking,freddieking-lo-im_tore_down,52,yes ,I, feel
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,7,away   ,I, wonder
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,7,away   ,I, wonder
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,8,gone   ,I, wonder
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,8,gone   ,I, wonder
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,13,well ,I, gotta
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,13,well ,I, gotta
1960s_AA > freddieking,freddieking-sc-big_legged_woman,2,intro))   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,2,intro))   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,3,tip   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,3,tip   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,4,top   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,4,top   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,20,dirt   ,I, told
1960s_AA > freddieking,freddieking-sc-big_legged_woman,20,dirt   ,I, told
1960s_AA > freddieking,freddieking-sc-big_legged_woman,21,once   ,I, told
1960s_AA > freddieking,freddieking-sc-big_legged_woman,21,once   ,I, told
1960s_AA > freddieking,freddieking-sc-big_legged_woman,34,woman   ,I,'m
1960s_AA > freddieking,freddieking-sc-big_legged_woman,34,woman   ,I,'m
1960s_AA > freddieking,freddieking-sc-big_legged_woman,40,dirt   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,40,dirt   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,41,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,41,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,42,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,42,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,43,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,43,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,44,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,44,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,45,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-big_legged_woman,45,woman   ,I, love
1960s_AA > freddieking,freddieking-sc-going_down,2,intro))   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,2,intro))   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,3,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,3,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,4,yes ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,4,yes ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,5,yea   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,5,yea   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,6,yes ,I, got
1960s_AA > freddieking,freddieking-sc-going_down,6,yes ,I, got
1960s_AA > freddieking,freddieking-sc-going_down,12,well ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,12,well ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,15,yes ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,15,yes ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,16,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,16,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,17,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,17,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,18,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,18,down   ,I,'m
1960s_AA > freddieking,freddieking-sc-going_down,19,yes ,I, got
1960s_AA > freddieking,freddieking-sc-going_down,19,yes ,I, got
1960s_AA > freddieking,freddieking-sc-going_down,20,window   ,I, got
1960s_AA > freddieking,freddieking-sc-going_down,20,window   ,I, got
1960s_AA > freddieking,freddieking-so-i_love_the_woman,2,intro))   ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,2,intro))   ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,3,that ,I, can
1960s_AA > freddieking,freddieking-so-i_love_the_woman,3,that ,I, can
1960s_AA > freddieking,freddieking-so-i_love_the_woman,5,yes ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,5,yes ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,6,that ,I, can
1960s_AA > freddieking,freddieking-so-i_love_the_woman,6,that ,I, can
1960s_AA > freddieking,freddieking-so-i_love_the_woman,19,when ,I, need
1960s_AA > freddieking,freddieking-so-i_love_the_woman,19,when ,I, need
1960s_AA > freddieking,freddieking-so-i_love_the_woman,21,and ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,21,and ,I, love
1960s_AA > freddieking,freddieking-so-i_love_the_woman,22,that ,I, can
1960s_AA > freddieking,freddieking-so-i_love_the_woman,22,that ,I, can
1960s_AA > freddieking,freddieking-so-im_tore_down,2,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,2,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,4,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,4,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,6,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,6,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,11,said   ,I, will
1960s_AA > freddieking,freddieking-so-im_tore_down,11,said   ,I, will
1960s_AA > freddieking,freddieking-so-im_tore_down,12,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,12,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,14,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,14,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,16,found   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,16,found   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,20,old   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,20,old   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,22,me ,I, get
1960s_AA > freddieking,freddieking-so-im_tore_down,22,me ,I, get
1960s_AA > freddieking,freddieking-so-im_tore_down,23,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,23,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,25,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,25,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,27,solo))   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,27,solo))   ,I, love
1960s_AA > freddieking,freddieking-so-im_tore_down,33,to   ,I, really
1960s_AA > freddieking,freddieking-so-im_tore_down,33,to   ,I, really
1960s_AA > freddieking,freddieking-so-im_tore_down,34,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,34,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,36,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,36,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,38,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,38,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,39,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,39,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,41,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,41,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,42,down   ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,42,down   ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,44,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,44,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,45,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,45,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,47,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,47,well ,I,'m
1960s_AA > freddieking,freddieking-so-im_tore_down,48,yes ,I, feel
1960s_AA > freddieking,freddieking-so-im_tore_down,48,yes ,I, feel
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,2,well ,I, wish
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,2,well ,I, wish
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,3,wish  ,I, was
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,3,wish  ,I, was
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,6,see  ,I, have
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,6,see  ,I, have
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,15,and ,I, sat
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,15,and ,I, sat
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,21,and ,I, said
1960s_AA > jimihendrix,jimihendrix-lc-catfish_blues,21,and ,I, said
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,8,hands  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,8,hands  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,9,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,9,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,11,yea  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,11,yea  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,12,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,12,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,17,Joe  ,I, heard
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,17,Joe  ,I, heard
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,20,yes ,I, did
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,20,yes ,I, did
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,20,did ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,20,did ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,21,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,21,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,22,yes ,I, did
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,22,yes ,I, did
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,22,did ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,22,did ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,23,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,23,know ,I, caught
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,24,town  ,I, gave
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,24,town  ,I, gave
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,25,gun  ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,25,gun  ,I, shot
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,32,yea  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,32,yea  ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,35,yes ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,35,yes ,I,'m
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,38,down  ,I, could
1960s_AA > jimihendrix,jimihendrix-lc-hey_joe,38,down  ,I, could
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,2,intro))  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,2,intro))  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,4,ago  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,4,ago  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,6,ago  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,6,ago  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,7,if ,I, had
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,7,if ,I, had
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,9,if ,I, had
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,9,if ,I, had
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,11,mind  ,I, woulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,11,mind  ,I, woulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,14,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,14,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,16,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,16,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,21,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,21,knows  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,23,baby  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lc-killing_floor,23,baby  ,I, shoulda
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,7,well ,I,  wait
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,7,well ,I,  wait
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,26,well ,I,   hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,26,well ,I,   hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,28,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,28,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,30,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,30,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,32,yea ,I,'m
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,32,yea ,I,'m
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,33,Lord ,I, got
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,33,Lord ,I, got
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,43,if ,I, didn
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,43,if ,I, didn
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,46,yea  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,46,yea  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,47,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,47,coming  ,I, hear
1960s_AA > jimihendrix,jimihendrix-lo-red_house,4,Lord ,I, said
1960s_AA > jimihendrix,jimihendrix-lo-red_house,4,Lord ,I, said
1960s_AA > jimihendrix,jimihendrix-lo-red_house,6,hey ,I, ain
1960s_AA > jimihendrix,jimihendrix-lo-red_house,6,hey ,I, ain
1960s_AA > jimihendrix,jimihendrix-lo-red_house,7,baby  ,I,'ve
1960s_AA > jimihendrix,jimihendrix-lo-red_house,7,baby  ,I,'ve
1960s_AA > jimihendrix,jimihendrix-lo-red_house,8,what ,I, mean
1960s_AA > jimihendrix,jimihendrix-lo-red_house,8,what ,I, mean
1960s_AA > jimihendrix,jimihendrix-lo-red_house,14,hey ,I, got
1960s_AA > jimihendrix,jimihendrix-lo-red_house,14,hey ,I, got
1960s_AA > jimihendrix,jimihendrix-lo-red_house,19,hey ,I, think
1960s_AA > jimihendrix,jimihendrix-lo-red_house,19,hey ,I, think
1960s_AA > jimihendrix,jimihendrix-lo-red_house,19,think ,I,'ll
1960s_AA > jimihendrix,jimihendrix-lo-red_house,19,think ,I,'ll
1960s_AA > jimihendrix,jimihendrix-lo-red_house,21,hey ,I, think
1960s_AA > jimihendrix,jimihendrix-lo-red_house,21,hey ,I, think
1960s_AA > jimihendrix,jimihendrix-lo-red_house,21,think ,I,'ll
1960s_AA > jimihendrix,jimihendrix-lo-red_house,21,think ,I,'ll
1960s_AA > jimihendrix,jimihendrix-lo-red_house,24,Lord ,I, know
1960s_AA > jimihendrix,jimihendrix-lo-red_house,24,Lord ,I, know
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,2,well ,I, stand
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,2,well ,I, stand
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,3,mountain  ,I, chop
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,3,mountain  ,I, chop
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,5,well ,I, stand
